name,class,Log 2 Fol-Change,transcript_length,GC_content (%),sense,chromosomE
ENST00000623335.1,Nuclear,3.526845458,1703,0.460951262,,chromosome_name17
ENST00000623323.1,Nuclear,2.935390484,2525,0.392475248,,chromosome_name4
ENST00000623314.1,Nuclear,3.238686839,541,0.415896488,,chromosome_name16
ENST00000623312.1,Nuclear,4.248245645,492,0.408536585,lincRNA,chromosome_name3
ENST00000623305.1,Nuclear,4.192320695,2251,0.596623723,,chromosome_name16
ENST00000623298.1,Nuclear,3.440569308,430,0.525581395,,chromosome_name16
ENST00000623297.1,Nuclear,3.252280879,3013,0.624294723,lincRNA,chromosome_name21
ENST00000623284.1,Nuclear,3.119689271,2451,0.50754794,,chromosome_name16
ENST00000623273.1,Nuclear,4.052204079,999,0.467467467,,chromosome_name5
ENST00000623263.1,Nuclear,3.720533113,1377,0.481481481,,chromosome_name18
ENST00000623259.1,Nuclear,3.203609359,884,0.487556561,,chromosome_name9
ENST00000623254.1,Nuclear,3.664763148,3997,0.478608957,,chromosome_name17
ENST00000623243.1,Nuclear,3.649863682,3868,0.437693899,,chromosome_name2
ENST00000623230.1,Nuclear,4.410196954,1645,0.409726444,,chromosome_name10
ENST00000623223.1,Nuclear,5.72816305,3242,0.441394201,,chromosome_name5
ENST00000623221.1,Nuclear,3.570127589,587,0.587734242,,chromosome_name17
ENST00000623220.1,Nuclear,4.77949441,236,0.449152542,,chromosome_name5
ENST00000623212.1,Nuclear,3.474668366,4637,0.609877076,,chromosome_name15
ENST00000623208.1,Nuclear,4.091069825,1816,0.433370044,,chromosome_name8
ENST00000623207.1,Nuclear,3.140835238,971,0.464469619,lincRNA,chromosome_name3
ENST00000623206.1,Nuclear,3.700312546,1676,0.461813842,,chromosome_name16
ENST00000623200.1,Nuclear,3.631872246,1200,0.484166667,,chromosome_name17
ENST00000623195.1,Nuclear,3.371366598,3585,0.346722455,,chromosome_name14
ENST00000623193.1,Nuclear,3.911442817,2262,0.357206012,,chromosome_name8
ENST00000623191.1,Nuclear,3.905307717,700,0.38,,chromosome_name12
ENST00000623181.1,Nuclear,3.614774356,2704,0.486316568,,chromosome_name16
ENST00000623180.1,Nuclear,2.963229406,2096,0.583015267,lincRNA,chromosome_name17
ENST00000623178.1,Nuclear,3.791304708,2476,0.365508885,,chromosome_name7
ENST00000623164.1,Nuclear,3.360399531,1770,0.527118644,,chromosome_name6
ENST00000623155.1,Nuclear,2.924553394,1255,0.545816733,,chromosome_name16
ENST00000623150.1,Nuclear,3.478777504,629,0.589825119,,chromosome_name7
ENST00000623140.1,Nuclear,3.135942478,3365,0.493610698,,chromosome_name16
ENST00000623136.1,Nuclear,3.732022574,3106,0.5515132,,chromosome_name2
ENST00000623129.1,Nuclear,3.224471965,1325,0.614339623,lincRNA,chromosome_name2
ENST00000623128.1,Nuclear,3.010805918,1881,0.409356725,,chromosome_name19
ENST00000623124.1,Nuclear,3.023921628,461,0.394793926,,chromosome_name7
ENST00000623116.1,Nuclear,3.662649093,3109,0.377291734,,chromosome_name2
ENST00000623109.1,Nuclear,3.386087816,451,0.472283814,antisense,chromosome_name5
ENST00000623107.1,Nuclear,5.268787817,614,0.276872964,,chromosome_name11
ENST00000623105.1,Nuclear,4.261465422,714,0.415966387,,chromosome_name17
ENST00000623099.1,Nuclear,3.153676615,442,0.273755656,,chromosome_name4
ENST00000623090.1,Nuclear,3.203114061,1712,0.47021028,,chromosome_name4
ENST00000623088.1,Nuclear,3.367149361,387,0.377260982,,chromosome_name4
ENST00000623084.1,Nuclear,3.766266017,1459,0.544208362,,chromosome_name19
ENST00000623082.1,Nuclear,3.530094707,495,0.345454545,,chromosome_name8
ENST00000623074.1,Nuclear,4.865922452,221,0.398190045,,chromosome_name16
ENST00000623072.1,Nuclear,3.553615833,1387,0.346070656,,chromosome_name19
ENST00000623071.1,Nuclear,3.492674531,864,0.628472222,,chromosome_name18
ENST00000623070.3,Nuclear,3.412295106,494,0.532388664,lincRNA,chromosome_name1
ENST00000623054.1,Nuclear,3.464333211,2074,0.454194793,,chromosome_name17
ENST00000623050.1,Nuclear,3.143185856,1602,0.395131086,lincRNA,chromosome_name21
ENST00000623035.1,Nuclear,2.994122824,1938,0.442724458,,chromosome_name19
ENST00000623020.1,Nuclear,3.384123329,674,0.473293769,,chromosome_name19
ENST00000623017.1,Nuclear,3.97251017,1565,0.465814696,,chromosome_name12
ENST00000623014.1,Nuclear,3.423927823,291,0.484536082,,chromosome_name5
ENST00000623008.1,Nuclear,3.839700968,895,0.532960894,,chromosome_name11
ENST00000622996.1,Nuclear,3.28854369,3122,0.396860987,,chromosome_name17
ENST00000622980.1,Nuclear,3.318634315,595,0.480672269,,chromosome_name10
ENST00000622979.1,Nuclear,2.988153539,1909,0.447354636,,chromosome_name2
ENST00000622975.1,Nuclear,3.48217024,2232,0.460125448,,chromosome_name2
ENST00000622968.1,Nuclear,3.01937375,4765,0.503043022,,chromosome_name19
ENST00000622967.1,Nuclear,3.652596102,595,0.457142857,,chromosome_name12
ENST00000622964.1,Nuclear,4.673380396,1749,0.481417953,,chromosome_name11
ENST00000622944.1,Nuclear,2.89584253,536,0.526119403,lincRNA,chromosome_name11
ENST00000622940.1,Nuclear,3.203377345,3380,0.50147929,,chromosome_name2
ENST00000622938.1,Nuclear,3.357527279,237,0.447257384,,chromosome_name18
ENST00000622935.1,Nuclear,4.192918554,435,0.411494253,,chromosome_name17
ENST00000622927.1,Nuclear,4.418219688,1362,0.599853157,,chromosome_name17
ENST00000622918.1,Nuclear,3.04605588,2640,0.476893939,,chromosome_name1
ENST00000622917.1,Nuclear,3.901780742,1355,0.517343173,,chromosome_name12
ENST00000622794.1,Nuclear,4.006384303,3890,0.43033419,lincRNA,chromosome_name8
ENST00000622792.1,Nuclear,2.917008909,1120,0.440178571,sense,chromosome_name12
ENST00000622757.1,Nuclear,3.960954276,3674,0.488840501,lincRNA,chromosome_name20
ENST00000622689.1,Nuclear,2.806546288,534,0.501872659,antisense,chromosome_name10
ENST00000622592.1,Nuclear,3.037221074,859,0.454016298,lincRNA,chromosome_name21
ENST00000622486.4,Nuclear,4.3587433,845,0.383431953,lincRNA,chromosome_name13
ENST00000622438.1,Nuclear,3.742135781,1686,0.570581257,antisense,chromosome_name14
ENST00000622423.1,Nuclear,3.735700568,937,0.436499466,lincRNA,chromosome_name10
ENST00000622366.3,Nuclear,3.427721541,399,0.598997494,,chromosome_name8
ENST00000622345.1,Nuclear,3.438196692,590,0.383050847,lincRNA,chromosome_name15
ENST00000622324.4,Nuclear,4.460516192,448,0.511160714,antisense,chromosome_name1
ENST00000622201.1,Nuclear,3.532808179,1246,0.392455859,sense,chromosome_name9
ENST00000622171.1,Nuclear,4.852271304,207,0.560386473,antisense,chromosome_name21
ENST00000622091.1,Nuclear,3.187549905,1989,0.377073906,sense,chromosome_name8
ENST00000621982.4,Nuclear,3.209920052,724,0.408839779,lincRNA,chromosome_name2
ENST00000621949.1,Nuclear,2.988348124,835,0.452694611,lincRNA,chromosome_name9
ENST00000621893.1,Nuclear,3.284867008,421,0.489311164,lincRNA,chromosome_name15
ENST00000621883.1,Nuclear,2.999308069,3802,0.376643872,lincRNA,chromosome_name8
ENST00000621879.1,Nuclear,4.504206692,266,0.323308271,sense,chromosome_name13
ENST00000621778.1,Nuclear,2.929094457,588,0.31462585,sense,chromosome_name15
ENST00000621777.1,Nuclear,3.353696537,503,0.495029821,lincRNA,chromosome_name15
ENST00000621730.1,Nuclear,3.465769901,2599,0.389765294,lincRNA,chromosome_name18
ENST00000621624.1,Nuclear,3.883100227,286,0.381118881,lincRNA,chromosome_name17
ENST00000621613.1,Nuclear,4.248140616,750,0.525333333,,chromosome_name10
ENST00000621598.1,Nuclear,2.873799932,424,0.45990566,antisense,chromosome_name17
ENST00000621548.1,Nuclear,3.163212904,2032,0.418799213,lincRNA,chromosome_name16
ENST00000621477.1,Nuclear,2.964113359,1726,0.505793743,lincRNA,chromosome_name15
ENST00000621394.4,Nuclear,4.098335549,338,0.452662722,,chromosome_name10
ENST00000621331.1,Nuclear,3.573980318,621,0.52173913,lincRNA,chromosome_name15
ENST00000621254.1,Nuclear,2.942814571,727,0.557083906,antisense,chromosome_name10
ENST00000621248.1,Nuclear,3.316224066,3271,0.375114644,lincRNA,chromosome_name12
ENST00000621190.1,Nuclear,4.175331471,766,0.519582245,antisense,chromosome_name22
ENST00000621177.1,Nuclear,3.905886938,724,0.468232044,lincRNA,chromosome_name16
ENST00000621102.1,Nuclear,4.155533941,293,0.266211604,sense,chromosome_name15
ENST00000621084.1,Nuclear,3.418419692,720,0.506944444,lincRNA,chromosome_name20
ENST00000621052.1,Nuclear,3.193994127,4222,0.429180483,lincRNA,chromosome_name14
ENST00000621006.1,Nuclear,4.132171695,965,0.336787565,lincRNA,chromosome_name2
ENST00000620902.1,Nuclear,4.179218418,352,0.377840909,lincRNA,chromosome_name11
ENST00000620874.1,Nuclear,3.494004591,626,0.392971246,lincRNA,chromosome_name13
ENST00000620833.1,Nuclear,3.479842184,2874,0.48921364,lincRNA,chromosome_name9
ENST00000620585.4,Nuclear,3.917728887,4236,0.573182247,,chromosome_name9
ENST00000620572.1,Nuclear,4.936620234,449,0.38752784,sense,chromosome_name3
ENST00000620513.1,Nuclear,3.164321833,2079,0.518999519,lincRNA,chromosome_name16
ENST00000620506.1,Nuclear,3.267822793,608,0.493421053,lincRNA,chromosome_name20
ENST00000620495.1,Nuclear,3.566540855,625,0.5184,lincRNA,chromosome_name16
ENST00000620494.1,Nuclear,2.814084404,573,0.535776614,lincRNA,chromosome_name13
ENST00000620490.1,Nuclear,3.501345865,1937,0.420237481,antisense,chromosome_name10
ENST00000620420.1,Nuclear,4.96120897,872,0.34059633,antisense,chromosome_name4
ENST00000620411.1,Nuclear,3.545414539,596,0.521812081,antisense,chromosome_name6
ENST00000620377.1,Nuclear,2.838206831,381,0.322834646,lincRNA,chromosome_name19
ENST00000620327.1,Nuclear,3.624774765,419,0.436754177,sense,chromosome_name20
ENST00000620272.4,Nuclear,3.619910839,699,0.423462089,lincRNA,chromosome_name2
ENST00000620193.1,Nuclear,3.779602302,677,0.481536189,lincRNA,chromosome_name12
ENST00000620192.1,Nuclear,4.376173379,3815,0.392136304,antisense,chromosome_name15
ENST00000620186.4,Nuclear,3.88972807,258,0.434108527,lincRNA,chromosome_name14
ENST00000620163.1,Nuclear,2.812718391,449,0.4922049,lincRNA,chromosome_name21
ENST00000620056.4,Nuclear,2.846693534,701,0.456490728,antisense,chromosome_name17
ENST00000620051.4,Nuclear,4.166033851,837,0.458781362,lincRNA,chromosome_name2
ENST00000619983.1,Nuclear,3.47333898,221,0.529411765,lincRNA,chromosome_name12
ENST00000619971.1,Nuclear,4.437633722,744,0.463709677,lincRNA,chromosome_name9
ENST00000619924.1,Nuclear,4.20182532,1034,0.622823985,lincRNA,chromosome_name1
ENST00000619893.1,Nuclear,4.850951813,476,0.380252101,lincRNA,chromosome_name18
ENST00000619889.1,Nuclear,3.076094331,654,0.495412844,lincRNA,chromosome_name15
ENST00000619867.4,Nuclear,3.370738568,3088,0.393134715,antisense,chromosome_name1
ENST00000619826.1,Nuclear,4.475216985,254,0.299212598,sense,chromosome_name12
ENST00000619781.1,Nuclear,4.064264097,622,0.485530547,lincRNA,chromosome_name15
ENST00000619713.1,Nuclear,2.900339221,561,0.443850267,sense,chromosome_name6
ENST00000619688.2,Nuclear,3.902549796,317,0.365930599,sense,chromosome_name13
ENST00000619681.1,Nuclear,4.941826535,2371,0.503584985,sense,chromosome_name8
ENST00000619654.1,Nuclear,4.421916665,520,0.419230769,antisense,chromosome_name15
ENST00000619653.1,Nuclear,3.823426716,526,0.47148289,lincRNA,chromosome_name1
ENST00000619652.1,Nuclear,2.880216913,1264,0.428006329,,chromosome_name7
ENST00000619549.1,Nuclear,2.857696787,637,0.469387755,lincRNA,chromosome_name21
ENST00000619522.1,Nuclear,3.442890402,751,0.496671105,lincRNA,chromosome_name12
ENST00000619492.1,Nuclear,3.673990328,2400,0.535,sense,chromosome_name12
ENST00000619323.1,Nuclear,2.814469869,491,0.362525458,lincRNA,chromosome_name12
ENST00000619319.1,Nuclear,2.970326677,677,0.477104874,lincRNA,chromosome_name20
ENST00000619313.1,Nuclear,4.176719138,523,0.391969407,lincRNA,chromosome_name18
ENST00000619187.4,Nuclear,3.436459787,459,0.488017429,lincRNA,chromosome_name1
ENST00000619182.4,Nuclear,3.455234311,1947,0.494607088,,chromosome_name14
ENST00000619147.4,Nuclear,3.374545814,257,0.463035019,antisense,chromosome_name6
ENST00000619110.1,Nuclear,3.315413275,700,0.328571429,antisense,chromosome_name10
ENST00000619055.1,Nuclear,3.229006041,682,0.332844575,sense,chromosome_name12
ENST00000619015.1,Nuclear,2.846729111,505,0.469306931,lincRNA,chromosome_name15
ENST00000618925.1,Nuclear,2.852448782,424,0.349056604,lincRNA,chromosome_name11
ENST00000618872.1,Nuclear,3.481623475,1600,0.4525,lincRNA,chromosome_name13
ENST00000618824.1,Nuclear,3.801552578,433,0.454965358,antisense,chromosome_name15
ENST00000618820.1,Nuclear,4.734192175,513,0.573099415,antisense,chromosome_nameX
ENST00000618815.1,Nuclear,2.849283399,580,0.270689655,sense,chromosome_name4
ENST00000618776.1,Nuclear,3.31925254,567,0.379188713,antisense,chromosome_name15
ENST00000618757.4,Nuclear,4.47279282,2347,0.486578611,antisense,chromosome_nameX
ENST00000618749.1,Nuclear,3.589747032,2492,0.57905297,sense,chromosome_name21
ENST00000618736.1,Nuclear,2.923444498,2403,0.328339576,lincRNA,chromosome_name16
ENST00000618734.1,Nuclear,3.608783123,544,0.386029412,lincRNA,chromosome_name15
ENST00000618708.3,Nuclear,3.546891537,606,0.468646865,lincRNA,chromosome_name3
ENST00000618707.2,Nuclear,3.18658817,694,0.308357349,lincRNA,chromosome_name1
ENST00000618697.1,Nuclear,3.513753843,459,0.450980392,sense,chromosome_name15
ENST00000618687.4,Nuclear,3.128455552,632,0.425632911,lincRNA,chromosome_name10
ENST00000618674.1,Nuclear,3.666112173,145,0.386206897,lincRNA,chromosome_name12
ENST00000618632.1,Nuclear,4.098458967,396,0.424242424,antisense,chromosome_name5
ENST00000618608.1,Nuclear,4.330825932,615,0.471544715,lincRNA,chromosome_name2
ENST00000618591.1,Nuclear,3.792127154,853,0.456037515,,chromosome_name10
ENST00000618536.4,Nuclear,2.949204197,521,0.464491363,,chromosome_name10
ENST00000618488.4,Nuclear,3.373200571,645,0.409302326,,chromosome_name6
ENST00000618397.1,Nuclear,3.274978388,573,0.415357766,lincRNA,chromosome_name1
ENST00000618339.1,Nuclear,3.499188342,1015,0.344827586,lincRNA,chromosome_name12
ENST00000618311.4,Nuclear,2.853517254,1392,0.586925287,,chromosome_nameX
ENST00000618290.1,Nuclear,4.311533286,556,0.451438849,sense,chromosome_name16
ENST00000618284.1,Nuclear,3.19113724,573,0.455497382,lincRNA,chromosome_nameY
ENST00000618276.1,Nuclear,2.978375251,2112,0.616950758,antisense,chromosome_name7
ENST00000618230.1,Nuclear,3.247522759,2021,0.37605146,lincRNA,chromosome_name18
ENST00000618227.1,Nuclear,4.217912253,593,0.433389545,lincRNA,chromosome_name11
ENST00000618199.1,Nuclear,3.524146783,588,0.37755102,lincRNA,chromosome_name17
ENST00000618132.1,Nuclear,4.520614043,725,0.4,lincRNA,chromosome_name11
ENST00000618106.4,Nuclear,3.62646442,716,0.425977654,lincRNA,chromosome_name13
ENST00000618066.1,Nuclear,3.209920052,724,0.408839779,lincRNA,chromosome_name2
ENST00000618064.1,Nuclear,3.922001359,519,0.441233141,lincRNA,chromosome_name15
ENST00000617914.1,Nuclear,3.229997632,470,0.508510638,antisense,chromosome_name17
ENST00000617854.1,Nuclear,3.222843962,3955,0.488242731,antisense,chromosome_name21
ENST00000617850.1,Nuclear,3.262609548,479,0.553235908,lincRNA,chromosome_name15
ENST00000617833.1,Nuclear,3.878717989,660,0.398484848,antisense,chromosome_name18
ENST00000617791.1,Nuclear,3.429532638,394,0.345177665,lincRNA,chromosome_name11
ENST00000617777.1,Nuclear,3.103075077,2551,0.437083497,lincRNA,chromosome_name13
ENST00000617759.1,Nuclear,3.600315022,563,0.39964476,antisense,chromosome_name16
ENST00000617712.1,Nuclear,3.676958995,447,0.572706935,lincRNA,chromosome_name1
ENST00000617702.1,Nuclear,3.222858491,746,0.509383378,lincRNA,chromosome_name1
ENST00000617627.1,Nuclear,3.830649789,1749,0.411663808,lincRNA,chromosome_name12
ENST00000617603.1,Nuclear,6.583126924,606,0.316831683,lincRNA,chromosome_name16
ENST00000617574.1,Nuclear,3.544408055,431,0.317865429,sense,chromosome_name16
ENST00000617529.1,Nuclear,3.064621996,3139,0.633641287,lincRNA,chromosome_name11
ENST00000617489.1,Nuclear,4.305227257,318,0.474842767,lincRNA,chromosome_name11
ENST00000617353.1,Nuclear,4.989076807,725,0.433103448,antisense,chromosome_name6
ENST00000617323.4,Nuclear,3.008217366,2044,0.457925636,lincRNA,chromosome_name4
ENST00000617309.1,Nuclear,3.443787377,439,0.519362187,lincRNA,chromosome_name1
ENST00000617303.4,Nuclear,3.856725078,578,0.482698962,antisense,chromosome_name22
ENST00000617278.1,Nuclear,2.806149332,569,0.513181019,,chromosome_name2
ENST00000617215.1,Nuclear,5.315919359,977,0.540429887,lincRNA,chromosome_name20
ENST00000617211.1,Nuclear,2.835578095,819,0.428571429,sense,chromosome_name17
ENST00000617183.1,Nuclear,4.737451652,678,0.609144543,antisense,chromosome_name12
ENST00000617062.4,Nuclear,2.877743715,560,0.485714286,lincRNA,chromosome_name21
ENST00000617009.4,Nuclear,2.8589619,630,0.507936508,antisense,chromosome_name22
ENST00000616999.1,Nuclear,3.365452804,600,0.348333333,antisense,chromosome_name14
ENST00000616998.1,Nuclear,3.545089665,848,0.426886792,lincRNA,chromosome_name12
ENST00000616974.1,Nuclear,3.911939396,2143,0.433971069,lincRNA,chromosome_name13
ENST00000616965.1,Nuclear,3.886939606,607,0.453047776,antisense,chromosome_name5
ENST00000616950.1,Nuclear,3.476844461,1734,0.483275663,,chromosome_name19
ENST00000616896.1,Nuclear,3.978620234,331,0.32326284,antisense,chromosome_name17
ENST00000616866.1,Nuclear,4.04849488,449,0.532293987,sense,chromosome_name19
ENST00000616861.4,Nuclear,3.312692445,745,0.453691275,,chromosome_name10
ENST00000616822.1,Nuclear,3.421868531,1312,0.477134146,sense,chromosome_name15
ENST00000616786.1,Nuclear,3.52239273,434,0.396313364,antisense,chromosome_name13
ENST00000616719.4,Nuclear,4.903765977,539,0.461966605,lincRNA,chromosome_name2
ENST00000616706.4,Nuclear,4.877691513,2088,0.48467433,lincRNA,chromosome_name13
ENST00000616691.1,Nuclear,4.032457531,587,0.451448041,lincRNA,chromosome_name11
ENST00000616527.4,Nuclear,3.281043565,572,0.382867133,lincRNA,chromosome_name11
ENST00000616485.4,Nuclear,5.367829395,2420,0.533884298,antisense,chromosome_name4
ENST00000616339.4,Nuclear,5.667429,561,0.415329768,antisense,chromosome_name4
ENST00000616338.1,Nuclear,3.495589297,707,0.47241867,lincRNA,chromosome_name1
ENST00000616223.4,Nuclear,2.872405387,304,0.506578947,antisense,chromosome_name1
ENST00000616222.4,Nuclear,3.777800856,744,0.458333333,,chromosome_name10
ENST00000616194.4,Nuclear,4.328974401,908,0.475770925,lincRNA,chromosome_name10
ENST00000616099.1,Nuclear,2.837528066,408,0.308823529,sense,chromosome_name15
ENST00000616078.1,Nuclear,3.72442206,1455,0.469415808,lincRNA,chromosome_name18
ENST00000616029.2,Nuclear,3.032085845,394,0.454314721,lincRNA,chromosome_name20
ENST00000615941.1,Nuclear,2.820935127,691,0.441389291,sense,chromosome_name13
ENST00000615897.1,Nuclear,4.173261142,301,0.285714286,sense,chromosome_name12
ENST00000615844.1,Nuclear,2.828312007,593,0.409780776,sense,chromosome_name13
ENST00000615831.1,Nuclear,3.245295922,821,0.476248477,antisense,chromosome_name15
ENST00000615682.1,Nuclear,2.96626858,1030,0.397087379,lincRNA,chromosome_name20
ENST00000615566.4,Nuclear,3.386847843,880,0.460227273,,chromosome_name5
ENST00000615485.4,Nuclear,2.81661366,742,0.478436658,antisense,chromosome_name9
ENST00000615419.1,Nuclear,3.899221757,411,0.360097324,sense,chromosome_name17
ENST00000615399.1,Nuclear,2.938235861,932,0.462446352,lincRNA,chromosome_name15
ENST00000615209.4,Nuclear,3.186584724,906,0.471302428,,chromosome_name10
ENST00000615180.1,Nuclear,4.066170629,677,0.58788774,antisense,chromosome_name20
ENST00000615176.1,Nuclear,3.796951348,1857,0.439418417,lincRNA,chromosome_name13
ENST00000615137.1,Nuclear,3.63814835,483,0.546583851,lincRNA,chromosome_name13
ENST00000615131.2,Nuclear,3.293617232,663,0.497737557,antisense,chromosome_name16
ENST00000615056.1,Nuclear,3.588057698,606,0.438943894,lincRNA,chromosome_name9
ENST00000614991.4,Nuclear,3.998351441,985,0.418274112,,chromosome_name10
ENST00000614953.4,Nuclear,3.373057085,632,0.424050633,antisense,chromosome_name7
ENST00000614934.1,Nuclear,3.541766851,690,0.388405797,sense,chromosome_name12
ENST00000614815.1,Nuclear,3.927226282,608,0.513157895,antisense,chromosome_name19
ENST00000614647.1,Nuclear,3.510413082,523,0.347992352,lincRNA,chromosome_name12
ENST00000614612.1,Nuclear,3.647510094,668,0.392215569,sense,chromosome_name13
ENST00000614602.1,Nuclear,3.578410855,634,0.414826498,,chromosome_name6
ENST00000614540.4,Nuclear,2.820015538,634,0.501577287,lincRNA,chromosome_name3
ENST00000614522.1,Nuclear,3.183150427,232,0.504310345,lincRNA,chromosome_name17
ENST00000614505.1,Nuclear,3.499334758,2234,0.367502238,lincRNA,chromosome_name1
ENST00000614455.4,Nuclear,3.535234331,489,0.417177914,antisense,chromosome_name10
ENST00000614362.1,Nuclear,3.101917686,540,0.505555556,lincRNA,chromosome_name3
ENST00000614316.1,Nuclear,3.364748689,2265,0.415452539,lincRNA,chromosome_name19
ENST00000614303.3,Nuclear,4.111417856,986,0.477687627,lincRNA,chromosome_name3
ENST00000614177.1,Nuclear,2.85188867,1993,0.415955845,lincRNA,chromosome_name12
ENST00000614119.1,Nuclear,3.620384417,1049,0.390848427,sense,chromosome_name15
ENST00000614011.1,Nuclear,3.110897362,534,0.485018727,sense,chromosome_name16
ENST00000614005.1,Nuclear,3.831966313,640,0.4421875,lincRNA,chromosome_name13
ENST00000613992.4,Nuclear,3.312092417,858,0.389277389,,chromosome_name10
ENST00000613944.3,Nuclear,3.153973471,851,0.479435958,antisense,chromosome_name2
ENST00000613918.1,Nuclear,2.888568143,449,0.34298441,sense,chromosome_name13
ENST00000613901.1,Nuclear,3.035053178,575,0.511304348,antisense,chromosome_name17
ENST00000613806.1,Nuclear,3.190862115,687,0.455604076,antisense,chromosome_name2
ENST00000613749.4,Nuclear,3.965687283,2830,0.428268551,lincRNA,chromosome_name2
ENST00000613667.1,Nuclear,3.346480392,827,0.413542926,antisense,chromosome_name21
ENST00000613658.1,Nuclear,2.809594408,807,0.470879802,lincRNA,chromosome_name10
ENST00000613646.1,Nuclear,3.294479095,709,0.497884344,sense,chromosome_name20
ENST00000613598.1,Nuclear,3.229915254,307,0.456026059,sense,chromosome_name17
ENST00000613535.1,Nuclear,3.903782213,324,0.49382716,sense,chromosome_name11
ENST00000613522.1,Nuclear,2.890442101,983,0.477110885,antisense,chromosome_name20
ENST00000613495.1,Nuclear,2.942906151,667,0.605697151,antisense,chromosome_name16
ENST00000613467.4,Nuclear,4.632475603,780,0.484615385,lincRNA,chromosome_name10
ENST00000613401.1,Nuclear,2.991567503,306,0.480392157,antisense,chromosome_name20
ENST00000613332.4,Nuclear,2.858098418,738,0.525745257,,chromosome_name10
ENST00000613285.1,Nuclear,3.256380677,341,0.598240469,sense,chromosome_name19
ENST00000613256.1,Nuclear,3.884741229,341,0.366568915,sense,chromosome_name16
ENST00000613210.1,Nuclear,2.888946404,2775,0.533333333,antisense,chromosome_name16
ENST00000613191.4,Nuclear,3.992641498,1241,0.488315874,,chromosome_name10
ENST00000613170.1,Nuclear,3.1392019,1470,0.587755102,lincRNA,chromosome_name15
ENST00000613169.1,Nuclear,3.252078032,341,0.428152493,lincRNA,chromosome_name14
ENST00000612997.1,Nuclear,3.886599699,2127,0.387400094,lincRNA,chromosome_name15
ENST00000612995.1,Nuclear,3.573571545,1455,0.527835052,sense,chromosome_name16
ENST00000612970.4,Nuclear,3.865450205,1105,0.383710407,lincRNA,chromosome_name2
ENST00000612960.4,Nuclear,4.390209049,607,0.469522241,,chromosome_name10
ENST00000612949.4,Nuclear,5.533206721,832,0.397836538,,chromosome_name7
ENST00000612900.1,Nuclear,2.962271472,1407,0.497512438,,chromosome_name9
ENST00000612894.1,Nuclear,3.176562735,502,0.426294821,lincRNA,chromosome_name15
ENST00000612833.1,Nuclear,2.801158285,4001,0.473381655,sense,chromosome_name16
ENST00000612811.2,Nuclear,3.086834747,2726,0.404988995,antisense,chromosome_name15
ENST00000612806.1,Nuclear,3.678020122,707,0.471004243,sense,chromosome_name15
ENST00000612804.1,Nuclear,4.62564671,2303,0.514112028,lincRNA,chromosome_name19
ENST00000612781.1,Nuclear,4.339464688,234,0.393162393,lincRNA,chromosome_name11
ENST00000612734.1,Nuclear,4.155996221,582,0.297250859,antisense,chromosome_name12
ENST00000612725.1,Nuclear,3.592826563,619,0.290791599,lincRNA,chromosome_name17
ENST00000612724.1,Nuclear,4.514143013,504,0.474206349,lincRNA,chromosome_name2
ENST00000612592.1,Nuclear,5.468675125,512,0.28515625,lincRNA,chromosome_name12
ENST00000612531.1,Nuclear,3.56217476,1407,0.436389481,lincRNA,chromosome_name12
ENST00000612515.4,Nuclear,4.042933561,813,0.498154982,,chromosome_name10
ENST00000612496.1,Nuclear,2.972279601,2533,0.366363995,lincRNA,chromosome_name18
ENST00000612486.4,Nuclear,3.327208981,941,0.473963868,,chromosome_name6
ENST00000612456.1,Nuclear,3.027327348,443,0.367945824,sense,chromosome_name11
ENST00000612441.1,Nuclear,3.476913236,480,0.333333333,sense,chromosome_name12
ENST00000612438.1,Nuclear,2.805496884,3314,0.407060954,lincRNA,chromosome_name13
ENST00000612390.4,Nuclear,4.112570305,4874,0.388182191,antisense,chromosome_name1
ENST00000612387.1,Nuclear,3.075578203,651,0.396313364,antisense,chromosome_name1
ENST00000612344.1,Nuclear,2.950513263,3801,0.530123652,lincRNA,chromosome_name17
ENST00000612296.4,Nuclear,4.257739668,841,0.468489893,,chromosome_name10
ENST00000612170.1,Nuclear,4.686996065,1701,0.634332745,antisense,chromosome_name9
ENST00000612135.1,Nuclear,3.64231244,405,0.402469136,lincRNA,chromosome_name1
ENST00000612055.1,Nuclear,4.147756434,2614,0.40627391,lincRNA,chromosome_name1
ENST00000611946.1,Nuclear,4.749579142,526,0.275665399,lincRNA,chromosome_name15
ENST00000611856.1,Nuclear,2.928621428,324,0.320987654,sense,chromosome_name15
ENST00000611829.4,Nuclear,4.729699586,290,0.451724138,lincRNA,chromosome_name3
ENST00000611793.1,Nuclear,4.370195903,599,0.432387312,,chromosome_name7
ENST00000611785.1,Nuclear,5.646323211,320,0.396875,lincRNA,chromosome_name14
ENST00000611726.1,Nuclear,4.316720308,501,0.512974052,antisense,chromosome_name16
ENST00000611641.1,Nuclear,4.249045755,1436,0.389972145,lincRNA,chromosome_name13
ENST00000611627.1,Nuclear,3.215841918,1414,0.364214993,lincRNA,chromosome_name12
ENST00000611566.1,Nuclear,4.150688745,368,0.350543478,sense,chromosome_name12
ENST00000611487.1,Nuclear,3.392249921,516,0.474806202,sense,chromosome_name15
ENST00000611481.1,Nuclear,3.918566862,588,0.413265306,lincRNA,chromosome_name13
