name,class,Log 2 Fol-Change,transcript_length,GC_content (%),sense,chromosomE
ENST00000624519.1,Nuclear,3.120576084,681,0.513950073,lincRNA,chromosome_name21
ENST00000624517.1,Nuclear,3.123475908,406,0.593596059,lincRNA,chromosome_name1
ENST00000624516.1,Nuclear,3.65131097,679,0.405007364,lincRNA,chromosome_name21
ENST00000624506.1,Cytosol,-0.193363829,2456,0.356677524,,chromosome_name21
ENST00000624499.1,Nuclear,4.464852675,1878,0.513312034,,chromosome_name6
ENST00000624487.1,Nuclear,2.946483276,1188,0.411616162,,chromosome_name9
ENST00000624479.1,Nuclear,3.227729086,549,0.285974499,,chromosome_name16
ENST00000624478.1,Nuclear,2.879747266,1512,0.44510582,,chromosome_name2
ENST00000624477.1,Nuclear,2.899520763,1819,0.350742166,,chromosome_name1
ENST00000624476.1,Nuclear,4.243542903,1038,0.371868979,,chromosome_name16
ENST00000624473.1,Nuclear,3.487260417,408,0.490196078,,chromosome_name4
ENST00000624471.1,Nuclear,3.740526893,737,0.42605156,,chromosome_name15
ENST00000624461.3,Cytosol,-4.262195919,994,0.465794769,lincRNA,chromosome_name21
ENST00000624460.1,Nuclear,3.125800009,586,0.510238908,,chromosome_name15
ENST00000624456.1,Nuclear,3.673358823,2203,0.413980935,antisense,chromosome_name13
ENST00000624443.3,Cytosol,-0.637555494,461,0.557483731,lincRNA,chromosome_name4
ENST00000624440.1,Nuclear,3.544676967,683,0.440702782,,chromosome_name15
ENST00000624433.1,Nuclear,3.438293316,688,0.422965116,sense,chromosome_name8
ENST00000624430.1,Cytosol,-0.212142029,418,0.5215311,,chromosome_name16
ENST00000624429.1,Nuclear,4.597017062,3978,0.378079437,,chromosome_name6
ENST00000624417.1,Cytosol,-1.427377387,1536,0.624348958,,chromosome_name17
ENST00000624414.1,Cytosol,-0.109524311,853,0.58968347,,chromosome_name12
ENST00000624413.1,Nuclear,3.359143854,369,0.455284553,,chromosome_name15
ENST00000624404.1,Nuclear,4.709948422,741,0.465587045,,chromosome_name18
ENST00000624401.1,Cytosol,-1.8236415,631,0.483359746,,chromosome_name12
ENST00000624394.1,Nuclear,3.80532342,571,0.401050788,,chromosome_name4
ENST00000624390.1,Cytosol,-3.281956228,472,0.470338983,lincRNA,chromosome_name9
ENST00000624383.1,Nuclear,2.970123839,1302,0.400921659,,chromosome_name18
ENST00000624378.1,Nuclear,2.960352273,3658,0.496719519,,chromosome_name20
ENST00000624375.1,Nuclear,3.654002919,642,0.411214953,,chromosome_name16
ENST00000624373.1,Nuclear,2.806091461,513,0.450292398,,chromosome_name2
ENST00000624372.1,Nuclear,2.809299827,1936,0.587293388,,chromosome_name19
ENST00000624371.1,Nuclear,3.632793175,2072,0.379826255,,chromosome_name16
ENST00000624366.1,Nuclear,3.064303736,878,0.380410023,,chromosome_name11
ENST00000624360.1,Nuclear,3.529650101,4406,0.399455288,,chromosome_name2
ENST00000624352.1,Cytosol,-1.136565861,702,0.356125356,,chromosome_name4
ENST00000624347.1,Nuclear,3.598105729,3135,0.483253589,,chromosome_name1
ENST00000624346.1,Nuclear,2.98874778,375,0.501333333,,chromosome_name18
ENST00000624345.1,Nuclear,3.471264651,700,0.517142857,,chromosome_name17
ENST00000624344.1,Cytosol,-0.690228915,1849,0.522444565,,chromosome_name22
ENST00000624340.1,Nuclear,4.280530225,592,0.432432432,,chromosome_nameX
ENST00000624339.1,Nuclear,2.819576015,3448,0.540313225,,chromosome_name1
ENST00000624327.1,Nuclear,3.284146649,1645,0.450455927,lincRNA,chromosome_name16
ENST00000624325.1,Nuclear,3.03098305,1377,0.551924473,,chromosome_name2
ENST00000624318.1,Nuclear,3.367036591,2794,0.514674302,,chromosome_name16
ENST00000624310.1,Cytosol,-6.317551274,624,0.439102564,lincRNA,chromosome_name21
ENST00000624305.1,Nuclear,3.443161838,2674,0.514958863,,chromosome_name18
ENST00000624299.1,Nuclear,3.405934645,4198,0.445688423,,chromosome_name15
ENST00000624295.3,Cytosol,-4.208916032,632,0.425632911,lincRNA,chromosome_name6
ENST00000624286.1,Nuclear,3.060713799,3641,0.616588849,,chromosome_name16
ENST00000624282.1,Nuclear,3.030673986,2464,0.536931818,,chromosome_name17
ENST00000624271.1,Nuclear,4.719857201,415,0.513253012,,chromosome_name12
ENST00000624256.1,Cytosol,-2.35826313,2706,0.357354028,,chromosome_name7
ENST00000624253.1,Nuclear,3.247132723,3502,0.394060537,,chromosome_name6
ENST00000624242.1,Nuclear,3.966078258,1800,0.431666667,,chromosome_name16
ENST00000624241.1,Nuclear,3.884628973,654,0.273700306,,chromosome_name4
ENST00000624240.1,Nuclear,2.870067787,1404,0.541310541,,chromosome_name21
ENST00000624221.1,Nuclear,3.655613304,2431,0.431098313,,chromosome_name5
ENST00000624218.1,Nuclear,4.178772118,587,0.248722317,,chromosome_name5
ENST00000624216.1,Cytosol,-0.160294887,1717,0.382061736,,chromosome_name1
ENST00000624214.1,Cytosol,-0.488571696,2124,0.445856874,,chromosome_name3
ENST00000624212.1,Nuclear,4.097011225,2254,0.42635315,,chromosome_name18
ENST00000624205.1,Nuclear,3.992424228,4084,0.594270323,,chromosome_name16
ENST00000624203.1,Nuclear,3.543004143,539,0.358070501,,chromosome_name11
ENST00000624201.1,Nuclear,3.851758552,619,0.428109855,,chromosome_name10
ENST00000624194.1,Nuclear,2.914503489,473,0.471458774,,chromosome_name18
ENST00000624188.1,Nuclear,5.078624002,2414,0.385666943,,chromosome_name15
ENST00000624177.1,Nuclear,3.213901894,1945,0.580976864,,chromosome_name18
ENST00000624175.1,Nuclear,2.961423066,2677,0.590586477,,chromosome_name1
ENST00000624169.1,Nuclear,2.965767231,2239,0.500669942,,chromosome_name19
ENST00000624164.1,Nuclear,2.871566402,2048,0.370117188,,chromosome_name21
ENST00000624155.2,Cytosol,-0.580752211,288,0.586805556,lincRNA,chromosome_name22
ENST00000624154.1,Cytosol,-0.562695901,1868,0.349571734,,chromosome_name7
ENST00000624151.1,Nuclear,3.999969696,1846,0.52383532,,chromosome_name16
ENST00000624143.1,Nuclear,3.03882495,650,0.455384615,,chromosome_name16
ENST00000624142.1,Nuclear,2.820407067,1176,0.37755102,,chromosome_name20
ENST00000624140.1,Nuclear,3.908883055,483,0.513457557,sense,chromosome_name7
ENST00000624139.3,Cytosol,-3.800841065,722,0.458448753,antisense,chromosome_name5
ENST00000624132.1,Cytosol,-0.519988572,1934,0.461220269,,chromosome_name9
ENST00000624128.1,Cytosol,-4.340748117,672,0.489583333,lincRNA,chromosome_name6
ENST00000624125.1,Nuclear,3.034567281,1853,0.494333513,,chromosome_name1
ENST00000624124.1,Nuclear,3.151439728,2359,0.367104705,,chromosome_name11
ENST00000624121.1,Nuclear,3.585905247,1774,0.583427283,,chromosome_name3
ENST00000624119.1,Nuclear,4.4344023,3569,0.368170356,,chromosome_name18
ENST00000624114.1,Nuclear,5.634882747,559,0.348837209,,chromosome_name4
ENST00000624112.1,Nuclear,5.44942427,2242,0.411239964,,chromosome_name5
ENST00000624100.1,Nuclear,2.971226898,483,0.434782609,,chromosome_name11
ENST00000624080.1,Nuclear,2.935170329,822,0.49270073,antisense,chromosome_name21
ENST00000624079.1,Nuclear,3.128875062,508,0.557086614,,chromosome_name19
ENST00000624066.1,Nuclear,3.398837311,2291,0.507202095,,chromosome_name18
ENST00000624065.1,Nuclear,3.155620551,2482,0.607574537,,chromosome_name17
ENST00000624062.1,Nuclear,3.738146628,1286,0.474339036,,chromosome_name10
ENST00000624061.1,Nuclear,2.92612143,646,0.419504644,antisense,chromosome_name3
ENST00000624058.1,Cytosol,-0.404932335,2272,0.402288732,,chromosome_name2
ENST00000624057.1,Nuclear,3.087023942,2085,0.52470024,,chromosome_name11
ENST00000624055.1,Nuclear,4.233429369,1958,0.417262513,,chromosome_name16
ENST00000624054.1,Cytosol,-0.329962631,1939,0.603403816,antisense,chromosome_nameX
ENST00000624049.1,Cytosol,-0.538178986,1576,0.388959391,,chromosome_name18
ENST00000624048.1,Nuclear,3.783372624,1740,0.57816092,,chromosome_name12
ENST00000624044.1,Nuclear,3.543331132,1851,0.490005402,,chromosome_name15
ENST00000624039.1,Nuclear,3.332295329,1754,0.5336374,,chromosome_name17
ENST00000624035.1,Nuclear,3.677195931,2139,0.402057036,,chromosome_name17
ENST00000624033.1,Nuclear,3.647423913,2322,0.399655469,,chromosome_name5
ENST00000624030.1,Nuclear,3.240442527,375,0.413333333,,chromosome_name5
ENST00000624025.1,Nuclear,4.946854555,457,0.501094092,,chromosome_name10
ENST00000624024.1,Cytosol,-0.212142029,418,0.5215311,,chromosome_name16
ENST00000624021.1,Nuclear,3.05278435,917,0.296619411,,chromosome_name5
ENST00000624016.1,Nuclear,3.779025252,1670,0.492215569,,chromosome_name3
ENST00000624012.1,Nuclear,3.040537099,1047,0.568290353,antisense,chromosome_name1
ENST00000624009.3,Cytosol,-1.251569766,663,0.485671192,lincRNA,chromosome_name9
ENST00000624003.1,Cytosol,-0.769149083,1052,0.30418251,,chromosome_nameX
ENST00000623988.1,Nuclear,4.191161937,2396,0.510016694,,chromosome_name8
ENST00000623987.1,Nuclear,3.702175468,261,0.379310345,,chromosome_name12
ENST00000623983.1,Nuclear,4.564751729,476,0.558823529,lincRNA,chromosome_name21
ENST00000623981.1,Nuclear,3.986550166,2256,0.36037234,,chromosome_name16
ENST00000623975.1,Nuclear,2.877907948,1056,0.453598485,,chromosome_name12
ENST00000623967.1,Nuclear,3.339248432,1248,0.493589744,,chromosome_name20
ENST00000623965.1,Nuclear,3.78560851,852,0.54342723,,chromosome_name12
ENST00000623964.1,Nuclear,3.280684373,1650,0.441212121,,chromosome_name8
ENST00000623962.1,Cytosol,-0.193363829,2456,0.356677524,,chromosome_name21
ENST00000623955.1,Nuclear,4.389229952,603,0.416252073,,chromosome_name18
ENST00000623953.1,Cytosol,-0.004052693,2435,0.559753593,,chromosome_name10
ENST00000623945.1,Nuclear,3.887392528,514,0.414396887,,chromosome_name12
ENST00000623943.1,Cytosol,-1.916705139,726,0.6184573,lincRNA,chromosome_name5
ENST00000623920.1,Nuclear,3.581913056,3738,0.442750134,,chromosome_name14
ENST00000623917.1,Nuclear,2.83100786,878,0.422551253,,chromosome_name11
ENST00000623910.3,Cytosol,-2.948661507,631,0.442155309,lincRNA,chromosome_name6
ENST00000623909.1,Nuclear,2.919879948,2387,0.514453289,,chromosome_name11
ENST00000623905.1,Nuclear,3.828058157,1129,0.701505757,,chromosome_name17
ENST00000623904.1,Nuclear,2.906126363,1775,0.42028169,,chromosome_name6
ENST00000623901.3,Cytosol,-1.972344461,711,0.426160338,lincRNA,chromosome_name6
ENST00000623894.1,Cytosol,-0.134346801,1828,0.538293217,,chromosome_name12
ENST00000623887.1,Nuclear,4.933392703,1974,0.424518744,lincRNA,chromosome_name21
ENST00000623886.1,Nuclear,4.755078145,2160,0.477314815,,chromosome_name16
ENST00000623873.1,Nuclear,4.484735854,1513,0.406477198,,chromosome_name13
ENST00000623870.1,Nuclear,3.573444469,2448,0.500816993,,chromosome_name12
ENST00000623868.1,Nuclear,3.927869025,3174,0.38720857,,chromosome_name18
ENST00000623867.1,Cytosol,-1.514058218,132,0.598484848,lincRNA,chromosome_name2
ENST00000623864.1,Nuclear,2.861579455,1843,0.45252306,,chromosome_name2
ENST00000623861.1,Nuclear,5.052781474,1285,0.386770428,,chromosome_name2
ENST00000623860.2,Cytosol,-0.209604575,2498,0.549639712,lincRNA,chromosome_name21
ENST00000623856.1,Nuclear,3.157954111,713,0.387096774,,chromosome_name16
ENST00000623854.1,Nuclear,3.484810782,1947,0.410888546,,chromosome_name2
ENST00000623853.1,Nuclear,3.860557129,1223,0.475878986,,chromosome_name16
ENST00000623851.1,Nuclear,5.125900067,2523,0.410622275,,chromosome_name12
ENST00000623844.1,Nuclear,4.677168541,1929,0.375842405,,chromosome_name18
ENST00000623840.1,Nuclear,4.189821793,154,0.597402597,,chromosome_name17
ENST00000623838.1,Nuclear,3.688448624,1256,0.47133758,,chromosome_name16
ENST00000623833.1,Nuclear,2.840658279,2679,0.316909295,,chromosome_name19
ENST00000623828.1,Nuclear,3.139693756,1655,0.542598187,,chromosome_name17
ENST00000623820.1,Cytosol,-0.561492473,2459,0.498983327,,chromosome_name4
ENST00000623801.1,Nuclear,4.648252377,2270,0.474008811,,chromosome_name3
ENST00000623797.3,Cytosol,-0.032268449,558,0.428315412,lincRNA,chromosome_name21
ENST00000623784.1,Cytosol,-0.531042553,1500,0.486666667,,chromosome_name2
ENST00000623783.1,Nuclear,4.933392703,1974,0.424518744,lincRNA,chromosome_name21
ENST00000623780.1,Nuclear,5.246443007,2050,0.409756098,,chromosome_name17
ENST00000623774.1,Nuclear,4.365926261,2151,0.40353324,,chromosome_name17
ENST00000623772.1,Cytosol,-0.487575415,1530,0.708496732,lincRNA,chromosome_name17
ENST00000623767.1,Nuclear,3.421731546,531,0.555555556,,chromosome_name19
ENST00000623763.1,Nuclear,3.747541287,2049,0.371888726,,chromosome_name2
ENST00000623762.1,Nuclear,3.275631229,2098,0.498570067,,chromosome_name17
ENST00000623755.1,Nuclear,3.310607125,2954,0.42620176,,chromosome_name10
ENST00000623753.1,Cytosol,-2.370999236,388,0.523195876,lincRNA,chromosome_name21
ENST00000623747.1,Nuclear,3.459658322,986,0.393509128,,chromosome_name16
ENST00000623742.1,Nuclear,4.178495513,2189,0.437642759,,chromosome_name19
ENST00000623735.1,Cytosol,-0.959251521,1247,0.529270249,lincRNA,chromosome_name22
ENST00000623731.1,Nuclear,2.857866829,2194,0.498632634,,chromosome_name16
ENST00000623729.1,Nuclear,2.999105018,2620,0.461450382,,chromosome_name16
ENST00000623723.1,Cytosol,-0.209491493,457,0.485776805,lincRNA,chromosome_name21
ENST00000623722.1,Nuclear,3.562640889,4179,0.37377363,,chromosome_name19
ENST00000623719.1,Nuclear,2.956408244,2094,0.37965616,,chromosome_name17
ENST00000623716.1,Cytosol,-0.106874207,2027,0.504193389,,chromosome_name13
ENST00000623712.1,Nuclear,4.160820857,366,0.415300546,,chromosome_name19
ENST00000623708.1,Nuclear,3.582458449,983,0.360122075,,chromosome_name16
ENST00000623705.1,Cytosol,-1.890167339,1396,0.618194842,lincRNA,chromosome_name5
ENST00000623697.1,Nuclear,3.334170701,768,0.404947917,,chromosome_name11
ENST00000623695.1,Nuclear,2.9990376,1002,0.522954092,,chromosome_name19
ENST00000623682.1,Nuclear,4.131797136,349,0.553008596,,chromosome_name12
ENST00000623679.1,Nuclear,4.374028523,2186,0.35315645,,chromosome_name8
ENST00000623678.1,Nuclear,5.866205876,1612,0.41439206,lincRNA,chromosome_name21
ENST00000623674.1,Nuclear,5.504895229,2614,0.376052028,,chromosome_name2
ENST00000623673.1,Cytosol,-6.759433359,1663,0.553217078,antisense,chromosome_name5
ENST00000623670.2,Cytosol,-0.235488473,780,0.68974359,lincRNA,chromosome_name12
ENST00000623669.1,Nuclear,3.047133868,3580,0.43575419,,chromosome_name1
ENST00000623668.1,Cytosol,-0.116527131,1865,0.49919571,,chromosome_name19
ENST00000623664.1,Cytosol,-0.209604575,2498,0.549639712,lincRNA,chromosome_name21
ENST00000623659.1,Nuclear,3.831236575,507,0.374753452,,chromosome_name12
ENST00000623656.1,Nuclear,3.28607525,1458,0.340192044,,chromosome_name6
ENST00000623649.1,Nuclear,3.09835471,1371,0.455871627,,chromosome_name11
ENST00000623641.1,Cytosol,-0.385707021,1967,0.622775801,,chromosome_name20
ENST00000623636.1,Nuclear,3.381760769,610,0.326229508,,chromosome_name11
ENST00000623633.1,Nuclear,3.463250561,273,0.593406593,,chromosome_name10
ENST00000623631.1,Cytosol,-1.35039407,1645,0.451671733,,chromosome_name3
ENST00000623627.1,Nuclear,2.817536437,1551,0.401031593,,chromosome_name15
ENST00000623625.1,Nuclear,2.854898213,2595,0.399229287,,chromosome_name3
ENST00000623621.1,Nuclear,3.308552108,585,0.512820513,,chromosome_name19
ENST00000623616.1,Nuclear,3.102692104,4282,0.337692667,,chromosome_name8
ENST00000623600.1,Nuclear,2.870168834,3100,0.447419355,,chromosome_name12
ENST00000623581.1,Nuclear,4.200591637,663,0.374057315,lincRNA,chromosome_name5
ENST00000623579.3,Cytosol,-0.69016251,651,0.55453149,antisense,chromosome_name21
ENST00000623577.1,Nuclear,3.243325944,1776,0.390202703,,chromosome_name16
ENST00000623576.1,Nuclear,3.771429828,402,0.559701493,,chromosome_name19
ENST00000623570.1,Nuclear,4.265438382,1181,0.49788315,sense,chromosome_name22
ENST00000623565.3,Cytosol,-1.549751193,873,0.451317297,lincRNA,chromosome_name4
ENST00000623556.1,Nuclear,3.007112214,1266,0.448657188,,chromosome_name15
ENST00000623551.1,Nuclear,3.155436757,3497,0.407206177,,chromosome_name15
ENST00000623549.1,Nuclear,2.80178692,475,0.587368421,lincRNA,chromosome_name21
ENST00000623545.1,Nuclear,3.023497129,1375,0.453090909,,chromosome_name12
ENST00000623544.1,Nuclear,4.520498621,497,0.567404427,,chromosome_name19
ENST00000623542.1,Nuclear,3.141295171,1953,0.370199693,,chromosome_name10
ENST00000623539.1,Nuclear,4.122690464,4507,0.34346572,,chromosome_name11
ENST00000623533.1,Nuclear,2.922504571,2529,0.55357849,,chromosome_name18
ENST00000623529.1,Cytosol,-0.121184244,2160,0.518518519,lincRNA,chromosome_name10
ENST00000623525.1,Nuclear,3.358644991,224,0.325892857,,chromosome_name5
ENST00000623523.1,Nuclear,4.62709214,2076,0.502408478,,chromosome_name19
ENST00000623521.1,Nuclear,3.512982271,208,0.466346154,,chromosome_name19
ENST00000623520.1,Nuclear,3.429002101,619,0.407108239,,chromosome_name10
ENST00000623516.1,Nuclear,5.666256567,479,0.425887265,,chromosome_name15
ENST00000623514.1,Nuclear,4.29833314,1654,0.360338573,,chromosome_name6
ENST00000623505.1,Nuclear,3.925577057,997,0.58776329,,chromosome_name16
ENST00000623502.1,Nuclear,3.952499908,975,0.545641026,lincRNA,chromosome_name14
ENST00000623479.1,Nuclear,2.903600164,597,0.304857621,,chromosome_name18
ENST00000623477.1,Nuclear,3.822336561,4002,0.352823588,,chromosome_name2
ENST00000623474.1,Nuclear,3.939682038,1989,0.41025641,,chromosome_name1
ENST00000623471.1,Nuclear,5.972246756,2642,0.559803179,lincRNA,chromosome_name1
ENST00000623465.1,Nuclear,2.924043044,114,0.51754386,,chromosome_name8
ENST00000623463.2,Nuclear,3.176153259,498,0.580321285,,chromosome_name10
ENST00000623458.1,Nuclear,3.673241731,406,0.487684729,,chromosome_name22
ENST00000623455.1,Nuclear,3.191588117,1161,0.522825151,,chromosome_name5
ENST00000623453.1,Cytosol,-0.152722316,3599,0.536815782,,chromosome_name10
ENST00000623449.3,Nuclear,2.877743715,560,0.485714286,lincRNA,chromosome_name21
ENST00000623447.3,Nuclear,2.894082608,652,0.423312883,lincRNA,chromosome_name1
ENST00000623445.1,Nuclear,3.285072272,1673,0.443514644,,chromosome_nameX
ENST00000623443.1,Cytosol,-1.093100123,1957,0.542667348,,chromosome_name3
ENST00000623442.1,Nuclear,5.037665659,2029,0.416954165,,chromosome_name12
ENST00000623436.3,Cytosol,-2.041616932,835,0.492215569,lincRNA,chromosome_name21
ENST00000623431.1,Nuclear,3.817291465,443,0.408577878,,chromosome_name6
ENST00000623430.1,Cytosol,-2.508008348,886,0.601580135,antisense,chromosome_name19
ENST00000623429.1,Nuclear,3.099598038,769,0.388816645,,chromosome_name11
ENST00000623428.1,Nuclear,4.246936491,1078,0.56122449,,chromosome_name17
ENST00000623423.1,Nuclear,3.22289089,1998,0.45995996,,chromosome_name14
ENST00000623412.1,Nuclear,2.823335293,2297,0.363082281,,chromosome_nameX
ENST00000623410.1,Nuclear,2.821386071,2012,0.315606362,,chromosome_nameX
ENST00000623398.1,Nuclear,3.914532441,2059,0.535211268,,chromosome_name16
ENST00000623397.1,Nuclear,3.335533001,328,0.539634146,,chromosome_name5
ENST00000623395.3,Cytosol,-1.209632582,1516,0.451187335,lincRNA,chromosome_name12
ENST00000623393.1,Nuclear,3.222406059,3089,0.419553253,,chromosome_name15
ENST00000623380.1,Nuclear,3.71040917,3095,0.349273021,,chromosome_name18
ENST00000623378.1,Nuclear,3.297697421,1080,0.377777778,,chromosome_name13
ENST00000623371.1,Cytosol,-0.800334675,978,0.466257669,,chromosome_name16
ENST00000623370.2,Nuclear,3.705328842,1942,0.548918641,lincRNA,chromosome_name21
ENST00000623362.1,Nuclear,4.04635828,4637,0.610524046,,chromosome_name15
ENST00000623360.1,Cytosol,-0.612615565,2129,0.573978394,antisense,chromosome_name15
ENST00000623355.1,Nuclear,3.963990323,614,0.439739414,,chromosome_name17
ENST00000623351.1,Cytosol,-0.581895456,482,0.558091286,lincRNA,chromosome_name1
ENST00000623350.1,Nuclear,2.812317056,461,0.559652928,,chromosome_name1
ENST00000623347.1,Cytosol,-3.430603,897,0.35451505,lincRNA,chromosome_name21
ENST00000623346.1,Nuclear,4.938330077,1952,0.635245902,,chromosome_name17
ENST00000623343.1,Cytosol,-1.262823583,827,0.495767836,lincRNA,chromosome_name20
ENST00000623342.1,Nuclear,4.989579122,2481,0.436920597,lincRNA,chromosome_name7
ENST00000623339.1,Nuclear,3.237304378,167,0.425149701,,chromosome_name17
ENST00000623335.1,Nuclear,3.526845458,1703,0.460951262,,chromosome_name17
ENST00000623323.1,Nuclear,2.935390484,2525,0.392475248,,chromosome_name4
ENST00000623314.1,Nuclear,3.238686839,541,0.415896488,,chromosome_name16
ENST00000623313.1,Cytosol,-5.276705803,596,0.513422819,lincRNA,chromosome_name21
ENST00000623312.1,Nuclear,4.248245645,492,0.408536585,lincRNA,chromosome_name3
ENST00000623305.1,Nuclear,4.192320695,2251,0.596623723,,chromosome_name16
ENST00000623298.1,Nuclear,3.440569308,430,0.525581395,,chromosome_name16
ENST00000623297.1,Nuclear,3.252280879,3013,0.624294723,lincRNA,chromosome_name21
ENST00000623284.1,Nuclear,3.119689271,2451,0.50754794,,chromosome_name16
ENST00000623273.1,Nuclear,4.052204079,999,0.467467467,,chromosome_name5
ENST00000623268.1,Cytosol,-0.817795279,1750,0.395428571,,chromosome_name12
ENST00000623263.1,Nuclear,3.720533113,1377,0.481481481,,chromosome_name18
ENST00000623259.1,Nuclear,3.203609359,884,0.487556561,,chromosome_name9
ENST00000623254.1,Nuclear,3.664763148,3997,0.478608957,,chromosome_name17
ENST00000623243.1,Nuclear,3.649863682,3868,0.437693899,,chromosome_name2
ENST00000623233.1,Cytosol,-4.962926816,527,0.500948767,,chromosome_name12
ENST00000623230.1,Nuclear,4.410196954,1645,0.409726444,,chromosome_name10
ENST00000623228.1,Cytosol,-0.622004963,1824,0.591557018,,chromosome_name17
ENST00000623225.1,Cytosol,-3.430603,897,0.35451505,lincRNA,chromosome_name21
ENST00000623223.1,Nuclear,5.72816305,3242,0.441394201,,chromosome_name5
ENST00000623221.1,Nuclear,3.570127589,587,0.587734242,,chromosome_name17
ENST00000623220.1,Nuclear,4.77949441,236,0.449152542,,chromosome_name5
ENST00000623215.1,Cytosol,-0.721406333,1864,0.435085837,,chromosome_name2
ENST00000623212.1,Nuclear,3.474668366,4637,0.609877076,,chromosome_name15
ENST00000623208.1,Nuclear,4.091069825,1816,0.433370044,,chromosome_name8
ENST00000623207.1,Nuclear,3.140835238,971,0.464469619,lincRNA,chromosome_name3
ENST00000623206.1,Nuclear,3.700312546,1676,0.461813842,,chromosome_name16
ENST00000623200.1,Nuclear,3.631872246,1200,0.484166667,,chromosome_name17
ENST00000623195.1,Nuclear,3.371366598,3585,0.346722455,,chromosome_name14
ENST00000623193.1,Nuclear,3.911442817,2262,0.357206012,,chromosome_name8
ENST00000623191.1,Nuclear,3.905307717,700,0.38,,chromosome_name12
ENST00000623185.3,Cytosol,-2.061583976,786,0.512722646,lincRNA,chromosome_name9
ENST00000623181.1,Nuclear,3.614774356,2704,0.486316568,,chromosome_name16
ENST00000623180.1,Nuclear,2.963229406,2096,0.583015267,lincRNA,chromosome_name17
ENST00000623178.1,Nuclear,3.791304708,2476,0.365508885,,chromosome_name7
ENST00000623175.3,Cytosol,-2.549760937,401,0.46882793,antisense,chromosome_name10
ENST00000623174.1,Cytosol,-1.10365691,1268,0.595425868,antisense,chromosome_name6
ENST00000623164.1,Nuclear,3.360399531,1770,0.527118644,,chromosome_name6
ENST00000623155.1,Nuclear,2.924553394,1255,0.545816733,,chromosome_name16
ENST00000623150.1,Nuclear,3.478777504,629,0.589825119,,chromosome_name7
ENST00000623140.1,Nuclear,3.135942478,3365,0.493610698,,chromosome_name16
ENST00000623136.1,Nuclear,3.732022574,3106,0.5515132,,chromosome_name2
ENST00000623129.1,Nuclear,3.224471965,1325,0.614339623,lincRNA,chromosome_name2
ENST00000623128.1,Nuclear,3.010805918,1881,0.409356725,,chromosome_name19
ENST00000623124.1,Nuclear,3.023921628,461,0.394793926,,chromosome_name7
ENST00000623122.1,Cytosol,-0.58132554,2482,0.444802579,lincRNA,chromosome_name12
ENST00000623116.1,Nuclear,3.662649093,3109,0.377291734,,chromosome_name2
ENST00000623114.1,Cytosol,-0.534219502,425,0.421176471,,chromosome_nameX
ENST00000623112.1,Cytosol,-0.825073833,922,0.603036876,,chromosome_name7
ENST00000623109.1,Nuclear,3.386087816,451,0.472283814,antisense,chromosome_name5
ENST00000623107.1,Nuclear,5.268787817,614,0.276872964,,chromosome_name11
ENST00000623105.1,Nuclear,4.261465422,714,0.415966387,,chromosome_name17
ENST00000623103.1,Cytosol,-1.571011729,1924,0.576403326,lincRNA,chromosome_name9
ENST00000623099.1,Nuclear,3.153676615,442,0.273755656,,chromosome_name4
ENST00000623095.3,Cytosol,-2.285431913,2247,0.392078327,lincRNA,chromosome_name21
ENST00000623091.1,Cytosol,-2.332123766,1652,0.588983051,,chromosome_name5
ENST00000623090.1,Nuclear,3.203114061,1712,0.47021028,,chromosome_name4
ENST00000623088.1,Nuclear,3.367149361,387,0.377260982,,chromosome_name4
ENST00000623084.1,Nuclear,3.766266017,1459,0.544208362,,chromosome_name19
ENST00000623082.1,Nuclear,3.530094707,495,0.345454545,,chromosome_name8
ENST00000623080.1,Cytosol,-1.511588983,671,0.453055142,,chromosome_name14
ENST00000623074.1,Nuclear,4.865922452,221,0.398190045,,chromosome_name16
ENST00000623072.1,Nuclear,3.553615833,1387,0.346070656,,chromosome_name19
ENST00000623071.1,Nuclear,3.492674531,864,0.628472222,,chromosome_name18
ENST00000623070.3,Nuclear,3.412295106,494,0.532388664,lincRNA,chromosome_name1
ENST00000623059.1,Cytosol,-2.131202057,1295,0.713513514,lincRNA,chromosome_name4
ENST00000623054.1,Nuclear,3.464333211,2074,0.454194793,,chromosome_name17
ENST00000623050.1,Nuclear,3.143185856,1602,0.395131086,lincRNA,chromosome_name21
ENST00000623035.1,Nuclear,2.994122824,1938,0.442724458,,chromosome_name19
ENST00000623020.1,Nuclear,3.384123329,674,0.473293769,,chromosome_name19
ENST00000623017.1,Nuclear,3.97251017,1565,0.465814696,,chromosome_name12
ENST00000623014.1,Nuclear,3.423927823,291,0.484536082,,chromosome_name5
ENST00000623008.1,Nuclear,3.839700968,895,0.532960894,,chromosome_name11
ENST00000623001.3,Cytosol,-3.177707737,598,0.449832776,lincRNA,chromosome_name6
ENST00000622996.1,Nuclear,3.28854369,3122,0.396860987,,chromosome_name17
ENST00000622995.3,Cytosol,-0.042205632,260,0.619230769,lincRNA,chromosome_name21
ENST00000622994.1,Cytosol,-1.398609329,785,0.614012739,,chromosome_name19
ENST00000622980.1,Nuclear,3.318634315,595,0.480672269,,chromosome_name10
ENST00000622979.1,Nuclear,2.988153539,1909,0.447354636,,chromosome_name2
ENST00000622975.1,Nuclear,3.48217024,2232,0.460125448,,chromosome_name2
