name,class,Log 2 Fol-Change,transcript_length,GC_content (%),sense,chromosomE
ENST00000609514.1,Cytosol,-2.020885188,488,0.516393443,lincRNA,chromosome_name10
ENST00000609511.1,Cytosol,-0.927432398,323,0.427244582,lincRNA,chromosome_name4
ENST00000609485.1,Cytosol,-0.087412467,464,0.387931034,lincRNA,chromosome_name1
ENST00000609473.1,Cytosol,-0.336565335,479,0.511482255,lincRNA,chromosome_name3
ENST00000609463.1,Nuclear,2.824961981,678,0.415929204,lincRNA,chromosome_name7
ENST00000609399.1,Cytosol,-0.014106204,999,0.568568569,lincRNA,chromosome_name10
ENST00000609398.5,Cytosol,-3.87687162,584,0.566780822,lincRNA,chromosome_name17
ENST00000609396.3,Nuclear,3.109788263,829,0.494571773,lincRNA,chromosome_name17
ENST00000609367.1,Nuclear,3.590224111,243,0.362139918,lincRNA,chromosome_name1
ENST00000609365.1,Cytosol,-1.594383305,559,0.502683363,lincRNA,chromosome_name21
ENST00000609356.1,Nuclear,4.518676699,927,0.338727077,lincRNA,chromosome_name4
ENST00000609352.5,Nuclear,3.324453541,903,0.468438538,lincRNA,chromosome_name3
ENST00000609350.1,Cytosol,-1.471066898,630,0.519047619,lincRNA,chromosome_name2
ENST00000609349.1,Cytosol,-1.173457311,391,0.386189258,lincRNA,chromosome_name2
ENST00000609330.1,Nuclear,2.979321631,747,0.487282463,lincRNA,chromosome_name22
ENST00000609312.3,Cytosol,-0.192301492,422,0.504739336,lincRNA,chromosome_name3
ENST00000609304.5,Nuclear,4.492959712,769,0.433029909,lincRNA,chromosome_name3
ENST00000609288.1,Cytosol,-0.451633396,620,0.330645161,lincRNA,chromosome_name3
ENST00000609284.1,Cytosol,-0.106967602,710,0.505633803,lincRNA,chromosome_name22
ENST00000609276.2,Cytosol,-0.124978297,444,0.315315315,lincRNA,chromosome_name1
ENST00000609270.1,Cytosol,-0.214832979,580,0.356896552,lincRNA,chromosome_name2
ENST00000609268.1,Cytosol,-1.77380824,362,0.494475138,lincRNA,chromosome_name22
ENST00000609230.5,Cytosol,-0.021022796,1318,0.433990895,lincRNA,chromosome_name3
ENST00000609220.1,Cytosol,-0.562068247,883,0.43601359,lincRNA,chromosome_name2
ENST00000609178.1,Cytosol,-2.976826803,602,0.471760797,lincRNA,chromosome_name22
ENST00000609162.1,Nuclear,3.362531389,1433,0.481507327,lincRNA,chromosome_name22
ENST00000609144.1,Cytosol,-0.695516868,554,0.406137184,lincRNA,chromosome_name4
ENST00000609139.5,Cytosol,-0.839951864,455,0.551648352,lincRNA,chromosome_name1
ENST00000609131.1,Cytosol,-2.833480019,235,0.45106383,lincRNA,chromosome_name9
ENST00000609130.1,Cytosol,-0.309983577,632,0.549050633,lincRNA,chromosome_name7
ENST00000609121.1,Nuclear,5.952245156,445,0.364044944,lincRNA,chromosome_name3
ENST00000609113.2,Nuclear,3.602682903,322,0.422360248,lincRNA,chromosome_name1
ENST00000609103.1,Nuclear,3.439532766,430,0.302325581,lincRNA,chromosome_name3
ENST00000609099.1,Nuclear,3.558454088,527,0.480075901,lincRNA,chromosome_name4
ENST00000609091.1,Nuclear,2.99887153,584,0.47260274,lincRNA,chromosome_name9
ENST00000609038.1,Cytosol,-0.208463517,441,0.421768707,lincRNA,chromosome_name22
ENST00000609032.1,Nuclear,3.228602546,532,0.377819549,lincRNA,chromosome_name1
ENST00000609028.1,Cytosol,-1.42381946,555,0.47027027,lincRNA,chromosome_name2
ENST00000608919.1,Cytosol,-0.556063552,517,0.303675048,lincRNA,chromosome_name6
ENST00000608913.5,Nuclear,3.331371862,570,0.571929825,lincRNA,chromosome_name17
ENST00000608904.1,Nuclear,3.217596197,651,0.491551459,lincRNA,chromosome_name10
ENST00000608897.1,Cytosol,-0.766541246,607,0.533772652,lincRNA,chromosome_name2
ENST00000608871.2,Nuclear,4.029854281,561,0.397504456,lincRNA,chromosome_name9
ENST00000608851.1,Nuclear,4.179784907,448,0.341517857,lincRNA,chromosome_name2
ENST00000608834.1,Nuclear,2.881800772,3443,0.382224804,lincRNA,chromosome_name2
ENST00000608807.1,Nuclear,3.242320721,194,0.43814433,lincRNA,chromosome_name7
ENST00000608785.1,Nuclear,3.370018269,516,0.439922481,lincRNA,chromosome_name4
ENST00000608741.1,Cytosol,-0.19381162,768,0.61328125,lincRNA,chromosome_name2
ENST00000608737.3,Nuclear,3.582872032,956,0.535564854,lincRNA,chromosome_name3
ENST00000608699.3,Nuclear,3.876976734,415,0.53253012,lincRNA,chromosome_name3
ENST00000608665.1,Nuclear,3.946157335,388,0.368556701,lincRNA,chromosome_name21
ENST00000608605.1,Nuclear,2.851763714,2060,0.411165049,lincRNA,chromosome_name3
ENST00000608561.1,Nuclear,2.911444042,856,0.442757009,lincRNA,chromosome_name9
ENST00000608521.5,Nuclear,5.267104464,553,0.482820976,lincRNA,chromosome_name20
ENST00000608489.1,Cytosol,-0.608087223,712,0.478932584,lincRNA,chromosome_name2
ENST00000608488.1,Nuclear,3.671715685,822,0.46593674,lincRNA,chromosome_name3
ENST00000608487.5,Nuclear,8.071960735,486,0.46090535,lincRNA,chromosome_name20
ENST00000608482.1,Cytosol,-0.004645796,349,0.524355301,lincRNA,chromosome_name3
ENST00000608433.1,Cytosol,-0.188923167,387,0.532299742,lincRNA,chromosome_name7
ENST00000608390.1,Nuclear,4.21931247,532,0.466165414,lincRNA,chromosome_name3
ENST00000608369.1,Cytosol,-0.06963249,961,0.536940687,lincRNA,chromosome_name9
ENST00000608317.1,Cytosol,-0.461739329,2256,0.483156028,lincRNA,chromosome_name7
ENST00000608290.1,Cytosol,-0.650236523,1207,0.594034797,lincRNA,chromosome_name22
ENST00000608273.1,Cytosol,-0.10537691,276,0.463768116,lincRNA,chromosome_name10
ENST00000608254.1,Nuclear,4.087944675,557,0.47935368,lincRNA,chromosome_nameX
ENST00000608243.1,Cytosol,-1.320175724,463,0.321814255,lincRNA,chromosome_name1
ENST00000608236.1,Cytosol,-0.827079974,1418,0.442172073,lincRNA,chromosome_name1
ENST00000608214.1,Nuclear,3.001232984,503,0.381709742,lincRNA,chromosome_name11
ENST00000608204.1,Cytosol,-0.715147975,634,0.361198738,lincRNA,chromosome_name4
ENST00000608198.5,Cytosol,-2.629424611,578,0.560553633,lincRNA,chromosome_name17
ENST00000608190.1,Cytosol,-1.52707379,577,0.414211438,lincRNA,chromosome_name1
ENST00000608189.4,Cytosol,-0.62861158,824,0.519417476,lincRNA,chromosome_name1
ENST00000608172.1,Nuclear,2.952524183,803,0.499377335,lincRNA,chromosome_nameX
ENST00000608148.1,Nuclear,3.382585358,251,0.334661355,lincRNA,chromosome_name10
ENST00000608140.1,Cytosol,-1.09094468,449,0.483296214,lincRNA,chromosome_name2
ENST00000608114.1,Nuclear,3.068871299,532,0.394736842,lincRNA,chromosome_name7
ENST00000608102.1,Nuclear,4.588407897,723,0.387275242,lincRNA,chromosome_name3
ENST00000608084.5,Nuclear,4.156764955,765,0.444444444,lincRNA,chromosome_name20
ENST00000608061.1,Cytosol,-0.266620142,555,0.486486486,lincRNA,chromosome_name10
ENST00000608026.1,Nuclear,3.807502769,250,0.428,lincRNA,chromosome_name10
ENST00000607997.1,Cytosol,-0.034238045,463,0.453563715,lincRNA,chromosome_name9
ENST00000607988.5,Nuclear,4.805683086,454,0.469162996,lincRNA,chromosome_name1
ENST00000607979.1,Cytosol,-3.800797758,234,0.358974359,lincRNA,chromosome_name10
ENST00000607956.1,Cytosol,-0.919465263,456,0.449561404,lincRNA,chromosome_name2
ENST00000607953.1,Cytosol,-1.975844576,591,0.45177665,lincRNA,chromosome_name21
ENST00000607931.1,Nuclear,3.62118102,473,0.511627907,lincRNA,chromosome_name9
ENST00000607928.1,Cytosol,-0.714236228,673,0.515601783,lincRNA,chromosome_name2
ENST00000607861.1,Nuclear,2.908463595,441,0.290249433,lincRNA,chromosome_name5
ENST00000607857.1,Cytosol,-0.190712728,415,0.436144578,lincRNA,chromosome_name11
ENST00000607801.5,Cytosol,-2.131241276,467,0.421841542,lincRNA,chromosome_name3
ENST00000607786.1,Cytosol,-1.29213867,514,0.36381323,lincRNA,chromosome_name5
ENST00000607781.1,Cytosol,-0.592310264,1756,0.452733485,lincRNA,chromosome_name2
ENST00000607754.1,Cytosol,-1.7738617,481,0.494802495,lincRNA,chromosome_name8
ENST00000607733.1,Cytosol,-0.036655169,1953,0.613927291,lincRNA,chromosome_name6
ENST00000607723.1,Cytosol,-0.77264997,479,0.32776618,lincRNA,chromosome_name5
ENST00000607718.1,Nuclear,2.926522516,471,0.299363057,lincRNA,chromosome_name6
ENST00000607711.1,Cytosol,-0.903973911,1078,0.53432282,lincRNA,chromosome_name6
ENST00000607710.1,Cytosol,-1.531566426,860,0.606976744,lincRNA,chromosome_name8
ENST00000607700.1,Cytosol,-1.916030032,339,0.398230088,lincRNA,chromosome_name1
ENST00000607698.1,Cytosol,-0.565769262,485,0.529896907,lincRNA,chromosome_name1
ENST00000607691.1,Cytosol,-0.013480158,587,0.379897785,lincRNA,chromosome_name5
ENST00000607662.1,Cytosol,-2.29643534,397,0.468513854,lincRNA,chromosome_name5
ENST00000607625.1,Nuclear,3.104410188,1589,0.403398364,lincRNA,chromosome_name5
ENST00000607613.1,Nuclear,2.878953035,578,0.314878893,lincRNA,chromosome_name2
ENST00000607592.1,Cytosol,-2.734097004,462,0.508658009,lincRNA,chromosome_name3
ENST00000607519.1,Cytosol,-0.092397271,579,0.487046632,lincRNA,chromosome_name6
ENST00000607518.1,Nuclear,3.225971478,1143,0.322834646,lincRNA,chromosome_name6
ENST00000607504.1,Nuclear,3.508736502,316,0.487341772,lincRNA,chromosome_name15
ENST00000607494.5,Nuclear,3.082663306,849,0.404004711,lincRNA,chromosome_name13
ENST00000607490.1,Nuclear,3.648934099,540,0.248148148,lincRNA,chromosome_name6
ENST00000607456.1,Nuclear,2.897271466,419,0.353221957,lincRNA,chromosome_name3
ENST00000607419.1,Cytosol,-2.032704447,461,0.479392625,lincRNA,chromosome_name2
ENST00000607414.1,Cytosol,-0.625342128,1079,0.589434662,lincRNA,chromosome_name14
ENST00000607405.1,Nuclear,3.906907714,1328,0.356927711,lincRNA,chromosome_name13
ENST00000607393.1,Cytosol,-1.736581433,312,0.509615385,lincRNA,chromosome_name8
ENST00000607385.1,Cytosol,-0.811805119,239,0.640167364,lincRNA,chromosome_name10
ENST00000607372.1,Cytosol,-0.045735212,535,0.465420561,lincRNA,chromosome_name1
ENST00000607370.1,Nuclear,4.04898565,168,0.607142857,lincRNA,chromosome_name5
ENST00000607368.1,Cytosol,-0.552008686,1595,0.436990596,lincRNA,chromosome_name8
ENST00000607353.1,Cytosol,-0.180617142,448,0.459821429,lincRNA,chromosome_name12
ENST00000607350.1,Cytosol,-0.798141812,548,0.467153285,lincRNA,chromosome_name6
ENST00000607327.1,Cytosol,-2.866713089,600,0.5,lincRNA,chromosome_name6
ENST00000607315.1,Cytosol,-0.388753532,403,0.540942928,lincRNA,chromosome_name8
ENST00000607312.1,Cytosol,-0.41393268,628,0.565286624,lincRNA,chromosome_name13
ENST00000607309.1,Nuclear,3.531803574,666,0.436936937,lincRNA,chromosome_name13
ENST00000607296.1,Nuclear,2.932775426,483,0.482401656,lincRNA,chromosome_name5
ENST00000607287.1,Nuclear,3.000424993,786,0.36259542,lincRNA,chromosome_name6
ENST00000607201.1,Cytosol,-1.335891325,407,0.353808354,lincRNA,chromosome_name8
ENST00000607190.1,Cytosol,-0.726169862,545,0.460550459,lincRNA,chromosome_name2
ENST00000607176.1,Cytosol,-0.494881428,411,0.333333333,lincRNA,chromosome_name8
ENST00000607172.1,Cytosol,-0.91059727,621,0.486312399,lincRNA,chromosome_name8
ENST00000607169.1,Nuclear,3.283342359,430,0.495348837,lincRNA,chromosome_name6
ENST00000607135.1,Cytosol,-1.544590596,526,0.36121673,lincRNA,chromosome_name5
ENST00000607091.1,Nuclear,3.992901426,461,0.351409978,lincRNA,chromosome_name8
ENST00000607074.1,Cytosol,-0.426862278,3265,0.564165391,lincRNA,chromosome_name6
ENST00000607072.1,Nuclear,3.154562722,977,0.324462641,lincRNA,chromosome_name13
ENST00000607061.1,Cytosol,-2.193989404,3461,0.542328807,lincRNA,chromosome_name1
ENST00000607051.1,Nuclear,2.818801733,647,0.412673879,lincRNA,chromosome_name5
ENST00000607047.1,Cytosol,-0.254558352,1098,0.650273224,lincRNA,chromosome_name8
ENST00000607032.1,Nuclear,2.829881386,1056,0.416666667,lincRNA,chromosome_name6
ENST00000607027.1,Cytosol,-0.587959005,640,0.3828125,lincRNA,chromosome_name5
ENST00000607001.1,Cytosol,-0.632012056,744,0.482526882,lincRNA,chromosome_name5
ENST00000606994.1,Cytosol,-1.020952761,802,0.524937656,lincRNA,chromosome_name5
ENST00000606960.1,Cytosol,-1.936955977,147,0.448979592,lincRNA,chromosome_name2
ENST00000606913.5,Cytosol,-0.485276842,812,0.378078818,lincRNA,chromosome_name6
ENST00000606909.1,Nuclear,2.807175354,517,0.452611219,lincRNA,chromosome_name6
ENST00000606907.1,Cytosol,-1.21317676,393,0.511450382,lincRNA,chromosome_name2
ENST00000606899.1,Cytosol,-1.558841199,438,0.408675799,lincRNA,chromosome_name1
ENST00000606885.1,Cytosol,-0.492294668,755,0.438410596,lincRNA,chromosome_name11
ENST00000606834.1,Nuclear,3.705684152,243,0.50617284,lincRNA,chromosome_name6
ENST00000606785.1,Nuclear,4.572258886,409,0.383863081,lincRNA,chromosome_name13
ENST00000606778.1,Cytosol,-1.448851747,504,0.353174603,lincRNA,chromosome_name8
ENST00000606767.1,Cytosol,-0.87509191,441,0.489795918,lincRNA,chromosome_name6
ENST00000606761.1,Cytosol,-2.304819875,1086,0.463167587,lincRNA,chromosome_name6
ENST00000606743.1,Cytosol,-0.393459239,1207,0.444904722,lincRNA,chromosome_name6
ENST00000606727.1,Cytosol,-2.365187415,1260,0.493650794,lincRNA,chromosome_name6
ENST00000606714.5,Cytosol,-1.42518749,2453,0.445576845,lincRNA,chromosome_name6
ENST00000606674.1,Cytosol,-3.54341464,544,0.483455882,lincRNA,chromosome_name5
ENST00000606645.2,Cytosol,-1.228869988,996,0.694779116,lincRNA,chromosome_name1
ENST00000606587.1,Cytosol,-0.524003001,494,0.546558704,lincRNA,chromosome_name5
ENST00000606540.1,Cytosol,-3.38080081,1585,0.625236593,lincRNA,chromosome_name5
ENST00000606522.1,Cytosol,-1.067575301,1100,0.445454545,lincRNA,chromosome_name6
ENST00000606457.1,Cytosol,-0.83914708,354,0.31920904,lincRNA,chromosome_name8
ENST00000606448.1,Cytosol,-1.564462785,1074,0.514897579,lincRNA,chromosome_name13
ENST00000606436.1,Cytosol,-0.549657506,732,0.370218579,lincRNA,chromosome_name2
ENST00000606432.1,Nuclear,2.966452483,594,0.429292929,lincRNA,chromosome_name6
ENST00000606424.1,Cytosol,-3.26561905,528,0.384469697,lincRNA,chromosome_name5
ENST00000606406.1,Cytosol,-1.427262702,499,0.460921844,lincRNA,chromosome_name2
ENST00000606398.1,Nuclear,3.296518108,594,0.385521886,lincRNA,chromosome_name8
ENST00000606374.1,Nuclear,4.69645035,441,0.292517007,lincRNA,chromosome_name6
ENST00000606358.1,Cytosol,-0.533879228,541,0.41219963,lincRNA,chromosome_name5
ENST00000606298.1,Nuclear,3.227891628,543,0.316758748,lincRNA,chromosome_name6
ENST00000606285.1,Cytosol,-1.146479822,2814,0.39445629,lincRNA,chromosome_name6
ENST00000606251.1,Cytosol,-0.437924286,600,0.561666667,lincRNA,chromosome_name5
ENST00000606217.1,Cytosol,-1.059558494,1069,0.615528531,lincRNA,chromosome_name3
ENST00000606208.5,Cytosol,-0.010181017,943,0.606574761,lincRNA,chromosome_name20
ENST00000606195.1,Nuclear,3.392246586,547,0.489945155,lincRNA,chromosome_name5
ENST00000606154.1,Nuclear,3.779995728,2045,0.480684597,lincRNA,chromosome_name1
ENST00000606115.1,Nuclear,3.98936955,2860,0.418531469,lincRNA,chromosome_name8
ENST00000606105.1,Nuclear,3.521442001,291,0.302405498,lincRNA,chromosome_name5
ENST00000606089.1,Cytosol,-0.730677514,416,0.622596154,lincRNA,chromosome_name5
ENST00000606069.1,Cytosol,-0.902521786,1096,0.508211679,lincRNA,chromosome_name3
ENST00000606068.1,Cytosol,-2.223062193,577,0.584055459,lincRNA,chromosome_name2
ENST00000606064.2,Cytosol,-0.226216071,577,0.402079723,lincRNA,chromosome_name8
ENST00000606055.1,Cytosol,-0.772205314,425,0.487058824,lincRNA,chromosome_name13
ENST00000606054.1,Cytosol,-0.736088888,436,0.635321101,lincRNA,chromosome_name5
ENST00000606034.1,Nuclear,3.979801643,2086,0.661553212,lincRNA,chromosome_name1
ENST00000605999.1,Nuclear,3.147710082,461,0.414316703,lincRNA,chromosome_name5
ENST00000605991.1,Nuclear,3.07447611,572,0.326923077,lincRNA,chromosome_name8
ENST00000605985.1,Cytosol,-0.426625989,190,0.347368421,lincRNA,chromosome_name7
ENST00000605929.1,Nuclear,3.069352341,2246,0.447907391,lincRNA,chromosome_name10
ENST00000605920.1,Cytosol,-1.303456914,1701,0.637272193,lincRNA,chromosome_name10
ENST00000605910.1,Cytosol,-1.782088305,1053,0.449192783,lincRNA,chromosome_name6
ENST00000605909.1,Cytosol,-1.187561634,573,0.479930192,lincRNA,chromosome_name13
ENST00000605896.1,Nuclear,3.705848881,4261,0.479230228,lincRNA,chromosome_name6
ENST00000605834.1,Cytosol,-0.112025791,2503,0.503395925,lincRNA,chromosome_name4
ENST00000605739.1,Nuclear,3.55270017,1068,0.404494382,lincRNA,chromosome_name2
ENST00000605707.1,Nuclear,3.236085845,1748,0.450800915,lincRNA,chromosome_name9
ENST00000605595.1,Nuclear,3.874364134,1495,0.385284281,lincRNA,chromosome_name12
ENST00000605586.1,Nuclear,6.702867264,594,0.324915825,lincRNA,chromosome_name6
ENST00000605537.1,Cytosol,-0.27065176,548,0.532846715,lincRNA,chromosome_name3
ENST00000605407.1,Nuclear,4.711682704,463,0.414686825,lincRNA,chromosome_name4
ENST00000605338.1,Nuclear,3.779443861,460,0.334782609,lincRNA,chromosome_name20
ENST00000605334.1,Nuclear,5.80138637,543,0.38305709,lincRNA,chromosome_name2
ENST00000605281.1,Cytosol,-4.891709767,548,0.383211679,lincRNA,chromosome_name6
ENST00000605270.5,Cytosol,-0.39557579,1059,0.472143532,lincRNA,chromosome_name4
ENST00000605249.1,Nuclear,5.712906445,1998,0.391391391,lincRNA,chromosome_name7
ENST00000605051.1,Nuclear,4.942368901,540,0.4,lincRNA,chromosome_name12
ENST00000605043.1,Nuclear,3.475446307,551,0.482758621,lincRNA,chromosome_name9
ENST00000605007.1,Nuclear,3.108572949,1267,0.418310971,lincRNA,chromosome_name7
ENST00000604999.1,Cytosol,-1.266469154,338,0.310650888,lincRNA,chromosome_name1
ENST00000604982.2,Cytosol,-0.114122311,1263,0.410926366,lincRNA,chromosome_name3
ENST00000604981.5,Cytosol,-2.761159301,759,0.512516469,lincRNA,chromosome_name2
ENST00000604954.5,Cytosol,-2.135782152,599,0.378964942,lincRNA,chromosome_name5
ENST00000604818.1,Cytosol,-1.254368723,690,0.3,lincRNA,chromosome_name2
ENST00000604760.1,Cytosol,-0.953696699,1533,0.467710372,lincRNA,chromosome_name15
ENST00000604700.1,Cytosol,-1.44979024,499,0.468937876,lincRNA,chromosome_name11
ENST00000604647.1,Nuclear,3.04198429,381,0.414698163,lincRNA,chromosome_name17
ENST00000604605.1,Nuclear,3.36115352,569,0.53427065,lincRNA,chromosome_name19
ENST00000604546.1,Cytosol,-0.295789892,690,0.457971014,lincRNA,chromosome_name1
ENST00000604514.1,Nuclear,3.027445496,1517,0.417930125,lincRNA,chromosome_name7
ENST00000604480.1,Nuclear,3.188578241,262,0.477099237,lincRNA,chromosome_name13
ENST00000604453.1,Nuclear,3.367860696,471,0.458598726,lincRNA,chromosome_name19
ENST00000604397.5,Nuclear,3.419258105,796,0.398241206,lincRNA,chromosome_name2
ENST00000604354.1,Nuclear,3.265359615,1066,0.557223265,lincRNA,chromosome_name5
ENST00000604333.1,Nuclear,3.557911224,625,0.416,lincRNA,chromosome_name19
ENST00000604312.1,Nuclear,3.826658106,472,0.319915254,lincRNA,chromosome_name19
ENST00000604258.5,Nuclear,4.941281159,2133,0.493670886,lincRNA,chromosome_name9
ENST00000604250.3,Cytosol,-4.304406966,857,0.446907818,lincRNA,chromosome_name2
ENST00000604082.1,Nuclear,3.145483388,446,0.360986547,lincRNA,chromosome_name6
ENST00000604017.1,Nuclear,3.594216326,2773,0.397042914,lincRNA,chromosome_name12
ENST00000603854.1,Cytosol,-0.697657656,732,0.510928962,lincRNA,chromosome_name6
ENST00000603827.1,Nuclear,5.774081616,1587,0.485192187,lincRNA,chromosome_name2
ENST00000603748.1,Nuclear,3.748098685,1482,0.383940621,lincRNA,chromosome_name2
ENST00000603720.1,Cytosol,-2.175147367,708,0.560734463,lincRNA,chromosome_name2
ENST00000603718.1,Cytosol,-1.535400705,515,0.483495146,lincRNA,chromosome_name19
ENST00000603717.1,Nuclear,4.454596223,442,0.398190045,lincRNA,chromosome_name19
ENST00000603682.1,Nuclear,6.045172559,1931,0.384774728,lincRNA,chromosome_name6
ENST00000603643.1,Nuclear,4.150446316,410,0.443902439,lincRNA,chromosome_name4
ENST00000603538.1,Cytosol,-1.082657491,718,0.552924791,lincRNA,chromosome_name8
ENST00000603514.1,Cytosol,-6.255615811,550,0.376363636,lincRNA,chromosome_name5
ENST00000603491.1,Nuclear,4.466680601,928,0.475215517,lincRNA,chromosome_name9
ENST00000603468.1,Cytosol,-0.554502668,1686,0.475682088,lincRNA,chromosome_name11
ENST00000603464.1,Cytosol,-0.383582287,852,0.44600939,lincRNA,chromosome_name13
ENST00000603299.1,Cytosol,-2.980020803,193,0.419689119,lincRNA,chromosome_name3
ENST00000603198.1,Cytosol,-3.470863391,110,0.354545455,lincRNA,chromosome_name9
ENST00000603154.1,Cytosol,-2.466685886,508,0.462598425,lincRNA,chromosome_name11
ENST00000603052.1,Nuclear,4.818577255,606,0.52640264,lincRNA,chromosome_name2
ENST00000603032.1,Cytosol,-1.144798417,514,0.527237354,lincRNA,chromosome_name6
ENST00000603012.1,Nuclear,3.844926789,375,0.490666667,lincRNA,chromosome_name11
ENST00000602992.1,Nuclear,3.17674619,747,0.436412316,lincRNA,chromosome_name7
ENST00000602985.5,Cytosol,-2.599373317,476,0.388655462,lincRNA,chromosome_nameX
ENST00000602984.1,Cytosol,-2.285414501,968,0.564049587,lincRNA,chromosome_name1
ENST00000602979.1,Nuclear,3.266391205,661,0.419062027,lincRNA,chromosome_name8
ENST00000602973.1,Nuclear,3.470390883,570,0.552631579,lincRNA,chromosome_name1
ENST00000602949.1,Cytosol,-0.311616067,592,0.543918919,lincRNA,chromosome_name11
ENST00000602938.5,Cytosol,-1.247894949,581,0.506024096,lincRNA,chromosome_nameX
ENST00000602934.1,Cytosol,-0.775875375,2464,0.415178571,lincRNA,chromosome_name6
ENST00000602921.1,Nuclear,3.104301549,581,0.397590361,lincRNA,chromosome_name21
ENST00000602920.5,Cytosol,-2.833295712,625,0.4272,lincRNA,chromosome_nameX
ENST00000602919.1,Cytosol,-0.305338909,1418,0.539492243,lincRNA,chromosome_name5
ENST00000602916.1,Nuclear,2.952732998,267,0.382022472,lincRNA,chromosome_name1
ENST00000602901.5,Cytosol,-4.363350544,356,0.387640449,lincRNA,chromosome_name21
ENST00000602889.1,Nuclear,2.934757498,587,0.39011925,lincRNA,chromosome_name1
ENST00000602878.5,Nuclear,3.5976396,717,0.538354254,lincRNA,chromosome_name6
ENST00000602863.2,Nuclear,6.428996457,775,0.442580645,lincRNA,chromosome_nameX
ENST00000602862.1,Cytosol,-1.538918158,601,0.5640599,lincRNA,chromosome_name16
ENST00000602852.1,Cytosol,-1.42206237,999,0.56956957,lincRNA,chromosome_name1
ENST00000602847.1,Cytosol,-0.767489667,546,0.408424908,lincRNA,chromosome_name22
ENST00000602838.1,Nuclear,4.296226169,371,0.547169811,lincRNA,chromosome_name16
ENST00000602819.5,Cytosol,-2.958398151,470,0.49787234,lincRNA,chromosome_name4
ENST00000602813.1,Cytosol,-1.112275148,131,0.519083969,lincRNA,chromosome_name1
ENST00000602809.1,Nuclear,3.074125912,386,0.510362694,lincRNA,chromosome_name11
ENST00000602806.1,Cytosol,-0.832787632,595,0.65210084,lincRNA,chromosome_name1
ENST00000602805.1,Cytosol,-0.924408661,621,0.563607085,lincRNA,chromosome_name16
ENST00000602801.1,Nuclear,3.38841983,563,0.403197158,lincRNA,chromosome_name5
ENST00000602776.5,Cytosol,-5.498476664,561,0.44741533,lincRNA,chromosome_nameX
ENST00000602763.5,Cytosol,-1.62024343,597,0.465661642,lincRNA,chromosome_name10
ENST00000602737.5,Cytosol,-1.924528801,544,0.516544118,lincRNA,chromosome_nameX
ENST00000602684.1,Nuclear,3.149253451,733,0.2946794,lincRNA,chromosome_name15
ENST00000602672.2,Nuclear,3.405375721,870,0.368965517,lincRNA,chromosome_name1
ENST00000602654.1,Nuclear,3.49829713,729,0.385459534,lincRNA,chromosome_name21
ENST00000602653.5,Cytosol,-0.408118662,892,0.531390135,lincRNA,chromosome_name19
ENST00000602640.1,Nuclear,3.098682052,1721,0.479372458,lincRNA,chromosome_name1
ENST00000602626.2,Nuclear,3.827284856,504,0.466269841,lincRNA,chromosome_name8
ENST00000602621.5,Nuclear,3.426641285,2232,0.432795699,lincRNA,chromosome_name6
ENST00000602618.1,Nuclear,3.839120438,469,0.481876333,lincRNA,chromosome_name1
ENST00000602602.1,Nuclear,4.750286401,1260,0.407142857,lincRNA,chromosome_name9
ENST00000602587.5,Nuclear,3.592775871,583,0.433962264,lincRNA,chromosome_nameX
ENST00000602576.5,Cytosol,-6.219332594,574,0.461672474,lincRNA,chromosome_nameX
ENST00000602571.1,Cytosol,-2.060958517,373,0.327077748,lincRNA,chromosome_name8
ENST00000602546.5,Cytosol,-0.253734046,762,0.497375328,lincRNA,chromosome_nameX
ENST00000602535.2,Cytosol,-0.999292692,723,0.428769018,lincRNA,chromosome_nameX
ENST00000602520.5,Cytosol,-1.74991331,327,0.412844037,lincRNA,chromosome_name4
ENST00000602507.1,Nuclear,3.745374737,1758,0.36632537,lincRNA,chromosome_nameX
ENST00000602495.1,Nuclear,6.103130251,827,0.432889964,lincRNA,chromosome_nameX
ENST00000602483.5,Cytosol,-2.254571755,309,0.414239482,lincRNA,chromosome_name4
ENST00000602478.1,Cytosol,-1.040243644,664,0.49246988,lincRNA,chromosome_name22
ENST00000602461.1,Nuclear,4.374822826,1379,0.389412618,lincRNA,chromosome_nameX
ENST00000602458.1,Cytosol,-0.227940088,3231,0.426183844,lincRNA,chromosome_name2
ENST00000602455.1,Nuclear,3.363648953,2715,0.495027624,lincRNA,chromosome_nameX
ENST00000602454.1,Nuclear,3.322720183,467,0.421841542,lincRNA,chromosome_name21
ENST00000602445.1,Nuclear,3.910577566,679,0.400589102,lincRNA,chromosome_name2
ENST00000602414.5,Cytosol,-1.239205524,672,0.492559524,lincRNA,chromosome_name4
ENST00000602345.1,Cytosol,-0.051557969,574,0.339721254,lincRNA,chromosome_name1
ENST00000602344.1,Cytosol,-1.534553033,396,0.527777778,lincRNA,chromosome_name11
ENST00000602339.5,Nuclear,3.981932102,565,0.380530973,lincRNA,chromosome_name21
ENST00000602323.1,Nuclear,2.87626152,475,0.467368421,lincRNA,chromosome_name21
ENST00000602313.1,Nuclear,3.95186661,470,0.374468085,lincRNA,chromosome_nameX
ENST00000602294.5,Cytosol,-0.511940591,502,0.460159363,lincRNA,chromosome_nameX
ENST00000602277.1,Nuclear,4.728556912,528,0.293560606,lincRNA,chromosome_nameX
